Date,Product_Category,Region,Units_Sold,Revenue
2023-02-04,Books,North America,182.0,72492.62297975319
2023-02-04,Books,Europe,148.0,37723.60877469422
2023-02-04,Books,Asia Pacific,144.0,26418.73579214971
2023-02-04,Books,Latin America,189.0,69257.49059653132
2023-02-04,Books,Middle East,212.0,65004.204150670106
2023-02-04,Beauty,North America,222.0,16189.391987367815
2023-02-04,Beauty,Europe,,
2023-02-04,Beauty,Asia Pacific,256.0,92495.9584404324
2023-02-04,Beauty,Latin America,229.0,33367.982425443224
2023-02-04,Beauty,Middle East,219.0,50413.014868961785
2023-02-05,Electronics,North America,118.0,10722.854014701894
2023-02-05,Electronics,Europe,141.0,44880.96271286478
2023-02-05,Electronics,Asia Pacific,104.0,46860.303748836785
2023-02-05,Electronics,Latin America,159.0,17960.278775298237
2023-02-05,Electronics,Middle East,171.0,5122.802631876933
2023-02-05,Clothing,North America,93.0,13626.564680785183
2023-02-05,Clothing,Europe,126.0,32719.718037313418
2023-02-05,Clothing,Asia Pacific,114.0,21894.43533069857
2023-02-05,Clothing,Latin America,,
2023-02-05,Clothing,Middle East,130.0,38715.986875629096
2023-02-05,Home & Garden,North America,106.0,38090.630891428016
2023-02-05,Home & Garden,Europe,102.0,32123.225179038018
2023-02-05,Home & Garden,Asia Pacific,108.0,19550.043908964642
2023-02-05,Home & Garden,Latin America,112.0,51986.318999985015
2023-02-05,Home & Garden,Middle East,158.0,4231.147790314613
2023-02-05,Sports,North America,,
2023-02-05,Sports,Europe,104.0,45759.341391238355
2023-02-05,Sports,Asia Pacific,157.0,31053.43326507603
2023-02-05,Sports,Latin America,130.0,13284.7910311693
2023-02-05,Sports,Middle East,164.0,48737.42793555337
2023-02-05,Books,North America,182.0,47883.215682258466
2023-02-05,Books,Europe,124.0,3661.533432486029
2023-02-05,Books,Asia Pacific,157.0,61617.30375628553
2023-02-05,Books,Latin America,190.0,73151.66076841905
2023-02-05,Books,Middle East,157.0,25027.755902427773
2023-02-05,Beauty,North America,198.0,37686.63927018399
2023-02-05,Beauty,Europe,151.0,20975.403089551608
2023-02-05,Beauty,Asia Pacific,159.0,1704.577438426262
2023-02-05,Beauty,Latin America,149.0,38836.924500097004
2023-02-05,Beauty,Middle East,203.0,54095.42481156744
2023-02-06,Electronics,North America,87.0,22637.783140112708
2023-02-06,Electronics,Europe,104.0,40295.72883408141
2023-02-06,Electronics,Asia Pacific,133.0,19629.282847322786
2023-02-06,Electronics,Latin America,138.0,42175.78105313166
2023-02-06,Electronics,Middle East,88.0,41018.8921811979
2023-02-06,Clothing,North America,136.0,11767.258941931377
2023-02-06,Clothing,Europe,98.0,6000.1995964843845
2023-02-06,Clothing,Asia Pacific,83.0,11544.36673330929
2023-02-06,Clothing,Latin America,91.0,5151.904011114551
2023-02-06,Clothing,Middle East,126.0,19266.881452502857
2023-02-06,Home & Garden,North America,80.0,14432.868511213528
2023-02-06,Home & Garden,Europe,102.0,11586.919729809699
2023-02-06,Home & Garden,Asia Pacific,98.0,43980.28243906285
2023-02-06,Home & Garden,Latin America,86.0,35151.685416178865
2023-02-06,Home & Garden,Middle East,99.0,11282.650387218266
2023-02-06,Sports,North America,102.0,29092.652999515532
2023-02-06,Sports,Europe,89.0,25865.26450497449
2023-02-06,Sports,Asia Pacific,85.0,8849.376640430573
2023-02-06,Sports,Latin America,118.0,38655.72523091443
2023-02-06,Sports,Middle East,83.0,13277.820870638145
2023-02-06,Books,North America,,
2023-02-06,Books,Europe,143.0,16863.486631130912
2023-02-06,Books,Asia Pacific,108.0,22339.59862213065
2023-02-06,Books,Latin America,143.0,16348.913693405768
2023-02-06,Books,Middle East,131.0,61377.61936159885
2023-02-06,Beauty,North America,143.0,51383.01346289011
2023-02-06,Beauty,Europe,192.0,52356.12093106161
2023-02-06,Beauty,Asia Pacific,168.0,10535.519360819295
2023-02-06,Beauty,Latin America,182.0,60647.188865456636
2023-02-06,Beauty,Middle East,127.0,23882.072069967468
2023-02-07,Electronics,North America,94.0,33906.70652881606
2023-02-07,Electronics,Europe,,
2023-02-07,Electronics,Asia Pacific,119.0,22816.21976475074
2023-02-07,Electronics,Latin America,110.0,40642.36472144026
2023-02-07,Electronics,Middle East,134.0,36520.208871408904
2023-02-07,Clothing,North America,80.0,11778.480759413644
2023-02-07,Clothing,Europe,105.0,19700.655076985942
2023-02-07,Clothing,Asia Pacific,98.0,23663.83240632837
2023-02-07,Clothing,Latin America,106.0,13193.436758585396
2023-02-07,Clothing,Middle East,116.0,52501.16050427981
2023-02-07,Home & Garden,North America,117.0,48167.79721729165
2023-02-07,Home & Garden,Europe,104.0,31569.736476519494
2023-02-07,Home & Garden,Asia Pacific,76.0,15665.4293617148
2023-02-07,Home & Garden,Latin America,124.0,26915.137927013762
2023-02-07,Home & Garden,Middle East,96.0,16532.006561117985
2023-02-07,Sports,North America,109.0,50716.27178134261
2023-02-07,Sports,Europe,110.0,41184.237337271574
2023-02-07,Sports,Asia Pacific,86.0,41599.5225024209
2023-02-07,Sports,Latin America,113.0,17660.02586856602
2023-02-07,Sports,Middle East,111.0,16902.145210492672
2023-02-07,Books,North America,84.0,33360.14553226546
2023-02-07,Books,Europe,115.0,4804.7376669019195
2023-02-07,Books,Asia Pacific,122.0,4162.590522794558
2023-02-07,Books,Latin America,90.0,41013.44008979379
2023-02-07,Books,Middle East,95.0,31021.680206856585
2023-02-07,Beauty,North America,187.0,91740.08581138952
2023-02-07,Beauty,Europe,188.0,42335.01015355936
2023-02-07,Beauty,Asia Pacific,175.0,23639.272203578672
2023-02-07,Beauty,Latin America,154.0,67213.10486409726
2023-02-07,Beauty,Middle East,195.0,90419.57399654157
2023-02-08,Electronics,North America,90.0,34357.762120653715
2023-02-08,Electronics,Europe,84.0,32105.305361326442
2023-02-08,Electronics,Asia Pacific,127.0,54222.25486936834
2023-02-08,Electronics,Latin America,143.0,22614.687513011795
2023-02-08,Electronics,Middle East,124.0,9846.59228380767
2023-02-08,Clothing,North America,99.0,14144.20139553529
2023-02-08,Clothing,Europe,107.0,42654.83880744987
2023-02-08,Clothing,Asia Pacific,95.0,7940.7268583026425
2023-02-08,Clothing,Latin America,118.0,37424.8234178896
2023-02-08,Clothing,Middle East,,
2023-02-08,Home & Garden,North America,93.0,35448.22066344275
2023-02-08,Home & Garden,Europe,88.0,18454.302372043087
2023-02-08,Home & Garden,Asia Pacific,,
2023-02-08,Home & Garden,Latin America,144.0,42460.579015119605
2023-02-08,Home & Garden,Middle East,126.0,58485.87817062501
2023-02-08,Sports,North America,112.0,53412.684364125234
2023-02-08,Sports,Europe,114.0,49326.05495235232
2023-02-08,Sports,Asia Pacific,120.0,28930.31701221702
2023-02-08,Sports,Latin America,80.0,33468.8166379827
2023-02-08,Sports,Middle East,95.0,30589.30259778692
2023-02-08,Books,North America,118.0,28052.351513536538
2023-02-08,Books,Europe,151.0,2133.8347276616078
2023-02-08,Books,Asia Pacific,137.0,65013.04853070994
2023-02-08,Books,Latin America,104.0,17493.578979985363
2023-02-08,Books,Middle East,89.0,37647.02194920847
2023-02-08,Beauty,North America,167.0,45167.14001706933
2023-02-08,Beauty,Europe,147.0,69577.80135244686
2023-02-08,Beauty,Asia Pacific,160.0,64927.35610197552
2023-02-08,Beauty,Latin America,157.0,29572.173395981325
2023-02-08,Beauty,Middle East,152.0,64196.94488955017
2023-02-09,Electronics,North America,112.0,23823.421725330638
2023-02-09,Electronics,Europe,114.0,16211.112947770203
2023-02-09,Electronics,Asia Pacific,113.0,32936.68887170313
2023-02-09,Electronics,Latin America,95.0,26644.815629666744
2023-02-09,Electronics,Middle East,140.0,34120.98037790424
2023-02-09,Clothing,North America,110.0,3541.2492674631835
2023-02-09,Clothing,Europe,,
2023-02-09,Clothing,Asia Pacific,83.0,30099.63573108833
2023-02-09,Clothing,Latin America,118.0,26533.71016078517
2023-02-09,Clothing,Middle East,113.0,14708.652379697709
2023-02-09,Home & Garden,North America,101.0,1169.0005706884715
2023-02-09,Home & Garden,Europe,,
2023-02-09,Home & Garden,Asia Pacific,106.0,38063.997409784584
2023-02-09,Home & Garden,Latin America,129.0,5397.701983208227
2023-02-09,Home & Garden,Middle East,91.0,10262.718001859113
2023-02-09,Sports,North America,123.0,51248.397802704334
2023-02-09,Sports,Europe,129.0,24488.935280613354
2023-02-09,Sports,Asia Pacific,114.0,12797.41776536944
2023-02-09,Sports,Latin America,93.0,11886.67795704013
2023-02-09,Sports,Middle East,87.0,32025.14522757011
2023-02-09,Books,North America,125.0,56057.57083157005
2023-02-09,Books,Europe,,
2023-02-09,Books,Asia Pacific,120.0,56684.21773630621
2023-02-09,Books,Latin America,116.0,31240.274712909333
2023-02-09,Books,Middle East,110.0,39955.41875445214
2023-02-09,Beauty,North America,189.0,25969.334804217026
2023-02-09,Beauty,Europe,182.0,81950.95582217457
2023-02-09,Beauty,Asia Pacific,209.0,96676.45282084485
2023-02-09,Beauty,Latin America,145.0,60276.3854840653
2023-02-09,Beauty,Middle East,148.0,18632.20434762579
2023-02-10,Electronics,North America,106.0,52924.78418899755
2023-02-10,Electronics,Europe,125.0,9037.747790478386
2023-02-10,Electronics,Asia Pacific,134.0,56234.187121354866
2023-02-10,Electronics,Latin America,152.0,20042.921713433363
2023-02-10,Electronics,Middle East,115.0,42951.626838555516
2023-02-10,Clothing,North America,121.0,29205.877524587024
2023-02-10,Clothing,Europe,114.0,52454.432632950615
2023-02-10,Clothing,Asia Pacific,128.0,21711.903617931534
2023-02-10,Clothing,Latin America,118.0,37554.28888390519
2023-02-10,Clothing,Middle East,121.0,10737.977512534842
2023-02-10,Home & Garden,North America,,
2023-02-10,Home & Garden,Europe,152.0,19086.571869753614
2023-02-10,Home & Garden,Asia Pacific,150.0,46706.228843611396
2023-02-10,Home & Garden,Latin America,,
2023-02-10,Home & Garden,Middle East,99.0,6261.125733916038
2023-02-10,Sports,North America,112.0,24557.63529169812
2023-02-10,Sports,Europe,113.0,25242.867181440324
2023-02-10,Sports,Asia Pacific,150.0,55012.36125036175
2023-02-10,Sports,Latin America,154.0,64561.13708453147
2023-02-10,Sports,Middle East,,
2023-02-10,Books,North America,134.0,66397.10940770971
2023-02-10,Books,Europe,126.0,31341.02740830733
2023-02-10,Books,Asia Pacific,152.0,23827.40164089982
2023-02-10,Books,Latin America,102.0,31510.671634992825
2023-02-10,Books,Middle East,135.0,25275.562542677402
2023-02-10,Beauty,North America,142.0,46141.87152017085
2023-02-10,Beauty,Europe,196.0,61982.87960518391
2023-02-10,Beauty,Asia Pacific,161.0,16099.873053344947
2023-02-10,Beauty,Latin America,171.0,31374.910871469063
2023-02-10,Beauty,Middle East,,
2023-02-11,Electronics,North America,119.0,50673.60223926359
2023-02-11,Electronics,Europe,141.0,1927.4597931472495
2023-02-11,Electronics,Asia Pacific,175.0,23641.56065632297
2023-02-11,Electronics,Latin America,162.0,18463.320787374778
2023-02-11,Electronics,Middle East,,
2023-02-11,Clothing,North America,142.0,17373.037822379712
2023-02-11,Clothing,Europe,124.0,28130.94613883088
2023-02-11,Clothing,Asia Pacific,140.0,25919.168027579715
2023-02-11,Clothing,Latin America,138.0,66563.3963991015
2023-02-11,Clothing,Middle East,139.0,59279.74382120143
2023-02-11,Home & Garden,North America,104.0,32659.714216490524
2023-02-11,Home & Garden,Europe,128.0,41913.12352482207
2023-02-11,Home & Garden,Asia Pacific,133.0,11471.413403709392
2023-02-11,Home & Garden,Latin America,158.0,25506.14503816817
2023-02-11,Home & Garden,Middle East,132.0,33363.62908830783
2023-02-11,Sports,North America,191.0,43672.23344844224
2023-02-11,Sports,Europe,,
2023-02-11,Sports,Asia Pacific,120.0,24053.536215822223
2023-02-11,Sports,Latin America,102.0,32694.032669805703
2023-02-11,Sports,Middle East,155.0,54234.14515206892
2023-02-11,Books,North America,153.0,6287.340951572991
2023-02-11,Books,Europe,111.0,14886.878701160223
2023-02-11,Books,Asia Pacific,222.0,100768.39251833291
2023-02-11,Books,Latin America,151.0,34421.55373821911
2023-02-11,Books,Middle East,,
2023-02-11,Beauty,North America,242.0,41039.17486232083
2023-02-11,Beauty,Europe,198.0,4536.108304507101
2023-02-11,Beauty,Asia Pacific,223.0,17919.729299951912
2023-02-11,Beauty,Latin America,205.0,96796.7772057084
2023-02-11,Beauty,Middle East,134.0,16838.804729217874
2023-02-12,Electronics,North America,164.0,29395.369581618015
2023-02-12,Electronics,Europe,130.0,33436.03055792049
2023-02-12,Electronics,Asia Pacific,177.0,29738.55320643575
2023-02-12,Electronics,Latin America,142.0,28751.598032807025
2023-02-12,Electronics,Middle East,,
2023-02-12,Clothing,North America,155.0,58887.387832425404
2023-02-12,Clothing,Europe,141.0,62322.120800856406
2023-02-12,Clothing,Asia Pacific,147.0,16560.714517877423
2023-02-12,Clothing,Latin America,155.0,6062.377718338167
2023-02-12,Clothing,Middle East,156.0,13841.191007114108
2023-02-12,Home & Garden,North America,123.0,11485.10902244548
2023-02-12,Home & Garden,Europe,132.0,34733.91535172384
2023-02-12,Home & Garden,Asia Pacific,116.0,18118.163317391514
2023-02-12,Home & Garden,Latin America,132.0,13640.206812549428
2023-02-12,Home & Garden,Middle East,148.0,36548.83552444053
2023-02-12,Sports,North America,133.0,63555.81931278068
2023-02-12,Sports,Europe,180.0,56763.15974604524
2023-02-12,Sports,Asia Pacific,,
2023-02-12,Sports,Latin America,,
2023-02-12,Sports,Middle East,133.0,32216.988507601916
2023-02-12,Books,North America,176.0,13677.655211296034
2023-02-12,Books,Europe,189.0,62138.67241806338
2023-02-12,Books,Asia Pacific,113.0,33691.92525782963
2023-02-12,Books,Latin America,194.0,96544.24766677374
2023-02-12,Books,Middle East,125.0,2357.665208356484
2023-02-12,Beauty,North America,199.0,72492.31233989926
2023-02-12,Beauty,Europe,230.0,38841.72441696931
2023-02-12,Beauty,Asia Pacific,209.0,46592.134301008664
2023-02-12,Beauty,Latin America,187.0,13476.231893028124
2023-02-12,Beauty,Middle East,217.0,51956.5307565242
2023-02-13,Electronics,North America,108.0,2993.812471898461
2023-02-13,Electronics,Europe,93.0,2957.4051854638806
2023-02-13,Electronics,Asia Pacific,121.0,29428.014811329736
2023-02-13,Electronics,Latin America,137.0,49171.847076800004
2023-02-13,Electronics,Middle East,130.0,4458.886500290764
2023-02-13,Clothing,North America,103.0,22541.072379030706
2023-02-13,Clothing,Europe,111.0,35310.48432623367
2023-02-13,Clothing,Asia Pacific,115.0,53762.12162993292
2023-02-13,Clothing,Latin America,74.0,8988.818256532095
2023-02-13,Clothing,Middle East,84.0,22884.20293949649
2023-02-13,Home & Garden,North America,130.0,24936.471860814247
2023-02-13,Home & Garden,Europe,123.0,34515.70831617651
2023-02-13,Home & Garden,Asia Pacific,118.0,57131.44220464615
2023-02-13,Home & Garden,Latin America,97.0,4700.440902375854
2023-02-13,Home & Garden,Middle East,79.0,4908.1602863186135
2023-02-13,Sports,North America,91.0,43398.21010816923
2023-02-13,Sports,Europe,108.0,53544.307708667104
2023-02-13,Sports,Asia Pacific,90.0,37715.962379875724
2023-02-13,Sports,Latin America,91.0,37650.578633983416
2023-02-13,Sports,Middle East,88.0,17726.672375446084
2023-02-13,Books,North America,103.0,49531.94361313108
2023-02-13,Books,Europe,103.0,49598.323432978286
2023-02-13,Books,Asia Pacific,100.0,11060.682032354662
2023-02-13,Books,Latin America,94.0,7630.558167492647
2023-02-13,Books,Middle East,118.0,44279.23145014229
2023-02-13,Beauty,North America,100.0,22840.712205489144
2023-02-13,Beauty,Europe,154.0,36069.079853248455
2023-02-13,Beauty,Asia Pacific,107.0,30470.23991878043
2023-02-13,Beauty,Latin America,132.0,7974.645123078801
2023-02-13,Beauty,Middle East,145.0,52512.432313467725
2023-02-14,Electronics,North America,121.0,51542.2863474456
2023-02-14,Electronics,Europe,155.0,20216.88837539311
2023-02-14,Electronics,Asia Pacific,84.0,8380.791914629712
2023-02-14,Electronics,Latin America,121.0,53007.776389334176
2023-02-14,Electronics,Middle East,108.0,52670.32366195286
2023-02-14,Clothing,North America,109.0,1601.7616932163999
2023-02-14,Clothing,Europe,84.0,10847.903002756195
2023-02-14,Clothing,Asia Pacific,93.0,13288.636313099783
2023-02-14,Clothing,Latin America,118.0,52342.34026657183
2023-02-14,Clothing,Middle East,117.0,34851.2762933548
2023-02-14,Home & Garden,North America,103.0,12148.016808049906
2023-02-14,Home & Garden,Europe,92.0,15274.8359578655
2023-02-14,Home & Garden,Asia Pacific,114.0,26822.074506721063
2023-02-14,Home & Garden,Latin America,100.0,20512.77873736112
2023-02-14,Home & Garden,Middle East,79.0,28935.60532146881
2023-02-14,Sports,North America,89.0,17879.625960152887
2023-02-14,Sports,Europe,84.0,11250.268761389641
2023-02-14,Sports,Asia Pacific,86.0,1742.6042403422448
2023-02-14,Sports,Latin America,78.0,28870.556963257633
2023-02-14,Sports,Middle East,92.0,8168.613666060528
2023-02-14,Books,North America,128.0,22243.039160754648
2023-02-14,Books,Europe,109.0,43513.9847248655
2023-02-14,Books,Asia Pacific,117.0,9811.444723581812
2023-02-14,Books,Latin America,110.0,26192.573063066928
2023-02-14,Books,Middle East,136.0,58868.19929700658
2023-02-14,Beauty,North America,111.0,38525.22124407516
2023-02-14,Beauty,Europe,190.0,41119.60435373807
2023-02-14,Beauty,Asia Pacific,146.0,47532.32740949486
2023-02-14,Beauty,Latin America,141.0,48905.050443639615
2023-02-14,Beauty,Middle East,145.0,52332.57097237386
2023-02-15,Electronics,North America,131.0,13998.240486490284
2023-02-15,Electronics,Europe,139.0,39758.31542526133
2023-02-15,Electronics,Asia Pacific,,
2023-02-15,Electronics,Latin America,89.0,10219.835351877264
2023-02-15,Electronics,Middle East,106.0,41811.031923607414
2023-02-15,Clothing,North America,117.0,46858.81454596915
2023-02-15,Clothing,Europe,93.0,18606.51462863715
2023-02-15,Clothing,Asia Pacific,90.0,42793.858107225285
2023-02-15,Clothing,Latin America,125.0,59542.56236907827
2023-02-15,Clothing,Middle East,96.0,44281.31807732166
2023-02-15,Home & Garden,North America,81.0,36484.41054015935
2023-02-15,Home & Garden,Europe,78.0,20852.992197840016
2023-02-15,Home & Garden,Asia Pacific,102.0,18969.818906088145
2023-02-15,Home & Garden,Latin America,,
2023-02-15,Home & Garden,Middle East,77.0,12814.475120132038
2023-02-15,Sports,North America,136.0,44929.607009097665
